Station Name,Latitude (deg),Longitude (deg),Elevation (ft),Max Temp (F),Min Temp (F),Rainfall (in),Corn GDD (F),Corn AGDD (F),Delta GDD (5yr),County,Date
Edmore,48.420564,-98.512766,1520,81.41,54.14,0.0,18.0,650.0,,"Ramsey, ND",2017-07-10
Edmore,48.420564,-98.512766,1520,85.98200000000001,60.332,0.15,23.0,673.0,,"Ramsey, ND",2017-07-11
Edmore,48.420564,-98.512766,1520,62.51,53.15,0.01,8.0,681.0,,"Ramsey, ND",2017-07-12
Edmore,48.420564,-98.512766,1520,71.456,46.976000000000006,0.0,11.0,692.0,,"Ramsey, ND",2017-07-13
Edmore,48.420564,-98.512766,1520,82.77799999999998,47.13800000000001,0.05,16.0,708.0,,"Ramsey, ND",2017-07-14
Edmore,48.420564,-98.512766,1520,75.938,51.476000000000006,0.0,14.0,722.0,,"Ramsey, ND",2017-07-15
Edmore,48.420564,-98.512766,1520,80.27600000000002,45.975,0.01,15.0,737.0,,"Ramsey, ND",2017-07-16
Edmore,48.420564,-98.512766,1520,79.718,53.96,0.36,17.0,754.0,,"Ramsey, ND",2017-07-17
Edmore,48.420564,-98.512766,1520,78.566,49.604,0.0,14.0,768.0,,"Ramsey, ND",2017-07-18
Edmore,48.420564,-98.512766,1520,81.428,52.052,0.0,17.0,785.0,,"Ramsey, ND",2017-07-19
Edmore,48.420564,-98.512766,1520,82.05799999999998,49.856,0.0,16.0,801.0,,"Ramsey, ND",2017-07-20
Edmore,48.420564,-98.512766,1520,83.588,60.764,0.12,22.0,823.0,,"Ramsey, ND",2017-07-21
Edmore,48.420564,-98.512766,1520,75.02,58.352,0.0,17.0,840.0,,"Ramsey, ND",2017-07-22
Edmore,48.420564,-98.512766,1520,79.34,55.22,0.0,17.0,857.0,,"Ramsey, ND",2017-07-23
Edmore,48.420564,-98.512766,1520,79.916,58.73,0.0,19.0,876.0,,"Ramsey, ND",2017-07-24
Edmore,48.420564,-98.512766,1520,80.078,58.856,0.0,19.0,895.0,,"Ramsey, ND",2017-07-25
Edmore,48.420564,-98.512766,1520,79.574,54.212,0.0,17.0,912.0,,"Ramsey, ND",2017-07-26
Edmore,48.420564,-98.512766,1520,81.248,50.252,0.0,16.0,928.0,,"Ramsey, ND",2017-07-27
Edmore,48.420564,-98.512766,1520,84.524,53.456,0.0,19.0,947.0,,"Ramsey, ND",2017-07-28
Edmore,48.420564,-98.512766,1520,87.314,57.668,0.03,22.0,969.0,,"Ramsey, ND",2017-07-29
Edmore,48.420564,-98.512766,1520,88.82600000000002,60.944,0.0,23.0,992.0,,"Ramsey, ND",2017-07-30
Edmore,48.420564,-98.512766,1520,91.022,61.88,0.0,24.0,1016.0,,"Ramsey, ND",2017-07-31
Edmore,48.420564,-98.512766,1520,79.232,52.556,0.0,16.0,1032.0,,"Ramsey, ND",2017-08-01
Edmore,48.420564,-98.512766,1520,63.032,50.378,0.73,7.0,1039.0,,"Ramsey, ND",2017-08-02
Edmore,48.420564,-98.512766,1520,72.30199999999998,50.198,0.09,11.0,1050.0,,"Ramsey, ND",2017-08-03
Edmore,48.420564,-98.512766,1520,77.306,46.375,0.0,14.0,1064.0,,"Ramsey, ND",2017-08-04
Edmore,48.420564,-98.512766,1520,76.442,47.75,0.0,13.0,1077.0,,"Ramsey, ND",2017-08-05
Edmore,48.420564,-98.512766,1520,77.19800000000002,44.611,0.0,14.0,1091.0,,"Ramsey, ND",2017-08-06
Edmore,48.420564,-98.512766,1520,78.98,44.955,0.0,14.0,1105.0,,"Ramsey, ND",2017-08-07
Edmore,48.420564,-98.512766,1520,82.4,49.154,0.0,16.0,1121.0,,"Ramsey, ND",2017-08-08
Edmore,48.420564,-98.512766,1520,71.06,58.604,1.461,15.0,1136.0,,"Ramsey, ND",2017-08-09
Edmore,48.420564,-98.512766,1520,75.686,51.908,0.02,14.0,1150.0,,"Ramsey, ND",2017-08-10
Edmore,48.420564,-98.512766,1520,78.116,46.63399999999999,0.0,14.0,1164.0,,"Ramsey, ND",2017-08-11
Edmore,48.420564,-98.512766,1520,75.2,50.12600000000001,0.0,13.0,1177.0,,"Ramsey, ND",2017-08-12
Edmore,48.420564,-98.512766,1520,76.78399999999998,49.784,0.0,13.0,1190.0,,"Ramsey, ND",2017-08-13
Edmore,48.420564,-98.512766,1520,79.88,46.724,0.0,15.0,1205.0,,"Ramsey, ND",2017-08-14
Edmore,48.420564,-98.512766,1520,70.79,52.556,0.68,12.0,1217.0,,"Ramsey, ND",2017-08-15
Edmore,48.420564,-98.512766,1520,74.858,52.574,0.911,14.0,1231.0,,"Ramsey, ND",2017-08-16
Edmore,48.420564,-98.512766,1520,79.916,50.396,0.0,15.0,1246.0,,"Ramsey, ND",2017-08-17
Edmore,48.420564,-98.512766,1520,81.086,53.38399999999999,0.0,17.0,1263.0,,"Ramsey, ND",2017-08-18
Edmore,48.420564,-98.512766,1520,83.17399999999998,50.108,0.0,17.0,1280.0,,"Ramsey, ND",2017-08-19
Edmore,48.420564,-98.512766,1520,76.028,48.83,0.0,13.0,1293.0,,"Ramsey, ND",2017-08-20
Edmore,48.420564,-98.512766,1520,74.17399999999998,46.119,0.06,12.0,1305.0,,"Ramsey, ND",2017-08-21
Edmore,48.420564,-98.512766,1520,75.02,43.695,0.0,13.0,1318.0,,"Ramsey, ND",2017-08-22
Edmore,48.420564,-98.512766,1520,76.37,44.292,0.0,13.0,1331.0,,"Ramsey, ND",2017-08-23
Edmore,48.420564,-98.512766,1520,72.842,48.344,0.0,11.0,1342.0,,"Ramsey, ND",2017-08-24
Edmore,48.420564,-98.512766,1520,73.4,49.694,0.0,12.0,1354.0,,"Ramsey, ND",2017-08-25
Edmore,48.420564,-98.512766,1520,75.182,53.834,0.0,15.0,1369.0,,"Ramsey, ND",2017-08-26
Edmore,48.420564,-98.512766,1520,81.752,49.658,0.01,16.0,1385.0,,"Ramsey, ND",2017-08-27
Edmore,48.420564,-98.512766,1520,84.956,50.378,0.0,18.0,1403.0,,"Ramsey, ND",2017-08-28
Edmore,48.420564,-98.512766,1520,87.98,53.402,0.0,20.0,1423.0,,"Ramsey, ND",2017-08-29
Edmore,48.420564,-98.512766,1520,77.126,49.19,0.0,14.0,1437.0,,"Ramsey, ND",2017-08-30
Edmore,48.420564,-98.512766,1520,78.062,49.118,0.0,14.0,1451.0,,"Ramsey, ND",2017-08-31
Edmore,48.420564,-98.512766,1520,80.42,52.808,0.04,17.0,1468.0,,"Ramsey, ND",2017-09-01
Edmore,48.420564,-98.512766,1520,81.608,46.724,0.0,16.0,1484.0,,"Ramsey, ND",2017-09-02
Edmore,48.420564,-98.512766,1520,85.946,48.254,0.0,18.0,1502.0,,"Ramsey, ND",2017-09-03
Edmore,48.420564,-98.512766,1520,70.574,42.413,0.0,10.0,1512.0,,"Ramsey, ND",2017-09-04
Edmore,48.420564,-98.512766,1520,68.21600000000001,38.79,0.0,9.0,1521.0,,"Ramsey, ND",2017-09-05
Edmore,48.420564,-98.512766,1520,73.148,37.935,0.0,12.0,1533.0,,"Ramsey, ND",2017-09-06
Edmore,48.420564,-98.512766,1520,78.548,42.242,0.0,14.0,1547.0,,"Ramsey, ND",2017-09-07
Edmore,48.420564,-98.512766,1520,70.10600000000001,38.277,0.0,10.0,1557.0,,"Ramsey, ND",2017-09-08
Edmore,48.420564,-98.512766,1520,79.142,43.182,0.0,15.0,1572.0,,"Ramsey, ND",2017-09-09
Edmore,48.420564,-98.512766,1520,81.752,57.146,0.0,19.0,1591.0,,"Ramsey, ND",2017-09-10
Edmore,48.420564,-98.512766,1520,80.132,43.765,0.0,15.0,1606.0,,"Ramsey, ND",2017-09-11
Edmore,48.420564,-98.512766,1520,92.642,54.212,0.0,20.0,1626.0,,"Ramsey, ND",2017-09-12
Edmore,48.420564,-98.512766,1520,77.558,53.078,0.0,15.0,1641.0,,"Ramsey, ND",2017-09-13
Edmore,48.420564,-98.512766,1520,64.868,47.57,0.05,7.0,1648.0,,"Ramsey, ND",2017-09-14
Edmore,48.420564,-98.512766,1520,51.31399999999999,44.172,1.001,1.0,1649.0,,"Ramsey, ND",2017-09-15
Edmore,48.420564,-98.512766,1520,48.434,43.15600000000001,0.1,0.0,1649.0,,"Ramsey, ND",2017-09-16
Edmore,48.420564,-98.512766,1520,59.864,38.705,0.0,5.0,1654.0,,"Ramsey, ND",2017-09-17
Edmore,48.420564,-98.512766,1520,67.388,38.106,0.0,9.0,1663.0,,"Ramsey, ND",2017-09-18
Edmore,48.420564,-98.512766,1520,66.416,55.364,0.931,11.0,1674.0,,"Ramsey, ND",2017-09-19
Edmore,48.420564,-98.512766,1520,68.594,45.864,0.0,9.0,1683.0,,"Ramsey, ND",2017-09-20
Edmore,48.420564,-98.512766,1520,78.062,45.536,0.0,14.0,1697.0,,"Ramsey, ND",2017-09-21
Edmore,48.420564,-98.512766,1520,60.17,47.822,0.03,5.0,1702.0,,"Ramsey, ND",2017-09-22
Edmore,48.420564,-98.512766,1520,60.17,46.035,0.2,5.0,1707.0,,"Ramsey, ND",2017-09-23
Edmore,48.420564,-98.512766,1520,49.442,45.864,1.2009999999999998,0.0,1707.0,,"Ramsey, ND",2017-09-24
Edmore,48.420564,-98.512766,1520,51.962,44.096,0.0,1.0,1708.0,,"Ramsey, ND",2017-09-25
Edmore,48.420564,-98.512766,1520,51.512,43.173,0.39,1.0,1709.0,,"Ramsey, ND",2017-09-26
Edmore,48.420564,-98.512766,1520,71.528,37.251,0.0,11.0,1720.0,,"Ramsey, ND",2017-09-27
Edmore,48.420564,-98.512766,1520,67.334,36.14,0.0,9.0,1729.0,,"Ramsey, ND",2017-09-28
Edmore,48.420564,-98.512766,1520,62.06,29.91,0.0,6.0,1735.0,,"Ramsey, ND",2017-09-29
Edmore,48.420564,-98.512766,1520,70.718,40.99800000000001,0.0,10.0,1745.0,,"Ramsey, ND",2017-09-30
Alamo,48.54651,-103.471843,2157,66.308,38.847,0.52,,,,"Williams, ND",2017-05-15
Alamo,48.54651,-103.471843,2157,66.398,40.635,0.0,8.0,8.0,,"Williams, ND",2017-05-16
Alamo,48.54651,-103.471843,2157,54.932,37.159,0.0,2.0,10.0,,"Williams, ND",2017-05-17
Alamo,48.54651,-103.471843,2157,56.966,29.275,0.0,3.0,13.0,,"Williams, ND",2017-05-18
Alamo,48.54651,-103.471843,2157,61.61,30.634,0.0,6.0,19.0,,"Williams, ND",2017-05-19
Alamo,48.54651,-103.471843,2157,65.714,37.11,0.0,8.0,27.0,,"Williams, ND",2017-05-20
Alamo,48.54651,-103.471843,2157,72.28399999999998,36.396,0.0,11.0,38.0,,"Williams, ND",2017-05-21
Alamo,48.54651,-103.471843,2157,66.488,41.666,0.0,8.0,46.0,,"Williams, ND",2017-05-22
Alamo,48.54651,-103.471843,2157,70.502,34.221,0.0,10.0,56.0,,"Williams, ND",2017-05-23
Alamo,48.54651,-103.471843,2157,77.666,48.128,0.35,14.0,70.0,,"Williams, ND",2017-05-24
Alamo,48.54651,-103.471843,2157,62.078,45.484,0.0,6.0,76.0,,"Williams, ND",2017-05-25
Alamo,48.54651,-103.471843,2157,67.85600000000001,43.779,0.0,9.0,85.0,,"Williams, ND",2017-05-26
Alamo,48.54651,-103.471843,2157,71.51,40.217,0.05,11.0,96.0,,"Williams, ND",2017-05-27
Alamo,48.54651,-103.471843,2157,69.134,37.785,0.0,10.0,106.0,,"Williams, ND",2017-05-28
Alamo,48.54651,-103.471843,2157,66.398,36.768,0.0,8.0,114.0,,"Williams, ND",2017-05-29
Alamo,48.54651,-103.471843,2157,66.488,34.723,0.0,8.0,122.0,,"Williams, ND",2017-05-30
Alamo,48.54651,-103.471843,2157,77.234,37.447,0.0,14.0,136.0,,"Williams, ND",2017-05-31
Alamo,48.54651,-103.471843,2157,90.266,47.426,0.0,18.0,154.0,,"Williams, ND",2017-06-01
Alamo,48.54651,-103.471843,2157,84.992,53.90600000000001,0.0,19.0,173.0,,"Williams, ND",2017-06-02
Alamo,48.54651,-103.471843,2157,81.842,45.739,0.0,16.0,189.0,,"Williams, ND",2017-06-03
Alamo,48.54651,-103.471843,2157,88.322,48.524,0.0,18.0,207.0,,"Williams, ND",2017-06-04
Alamo,48.54651,-103.471843,2157,91.31,57.758,0.0,22.0,229.0,,"Williams, ND",2017-06-05
Alamo,48.54651,-103.471843,2157,72.71600000000002,46.337,0.0,11.0,240.0,,"Williams, ND",2017-06-06
Alamo,48.54651,-103.471843,2157,77.486,43.44600000000001,0.0,14.0,254.0,,"Williams, ND",2017-06-07
Alamo,48.54651,-103.471843,2157,81.5,48.974,0.0,16.0,270.0,,"Williams, ND",2017-06-08
Alamo,48.54651,-103.471843,2157,85.676,62.402,0.0,24.0,294.0,,"Williams, ND",2017-06-09
Alamo,48.54651,-103.471843,2157,79.196,55.022,0.13,17.0,311.0,,"Williams, ND",2017-06-10
Alamo,48.54651,-103.471843,2157,75.77600000000002,48.47,0.0,13.0,324.0,,"Williams, ND",2017-06-11
Alamo,48.54651,-103.471843,2157,80.99600000000002,44.289,0.0,15.0,339.0,,"Williams, ND",2017-06-12
Alamo,48.54651,-103.471843,2157,68.108,56.21,0.06,12.0,351.0,,"Williams, ND",2017-06-13
Alamo,48.54651,-103.471843,2157,62.078,53.996,0.61,8.0,359.0,,"Williams, ND",2017-06-14
Alamo,48.54651,-103.471843,2157,75.11,52.628,0.0,14.0,373.0,,"Williams, ND",2017-06-15
Alamo,48.54651,-103.471843,2157,72.28399999999998,48.88399999999999,0.02,11.0,384.0,,"Williams, ND",2017-06-16
Alamo,48.54651,-103.471843,2157,65.55199999999999,47.012,0.45,8.0,392.0,,"Williams, ND",2017-06-17
Alamo,48.54651,-103.471843,2157,73.994,42.337,0.0,12.0,404.0,,"Williams, ND",2017-06-18
Alamo,48.54651,-103.471843,2157,75.866,46.76,0.0,13.0,417.0,,"Williams, ND",2017-06-19
Alamo,48.54651,-103.471843,2157,73.994,46.252,0.0,12.0,429.0,,"Williams, ND",2017-06-20
Alamo,48.54651,-103.471843,2157,75.77600000000002,52.79,0.05,14.0,443.0,,"Williams, ND",2017-06-21
Alamo,48.54651,-103.471843,2157,68.27,47.426,0.07,9.0,452.0,,"Williams, ND",2017-06-22
Alamo,48.54651,-103.471843,2157,63.932,42.75100000000001,0.0,7.0,459.0,,"Williams, ND",2017-06-23
Alamo,48.54651,-103.471843,2157,65.03,38.586,0.0,8.0,467.0,,"Williams, ND",2017-06-24
Alamo,48.54651,-103.471843,2157,70.16,45.723,0.04,10.0,477.0,,"Williams, ND",2017-06-25
Alamo,48.54651,-103.471843,2157,79.286,40.386,0.0,15.0,492.0,,"Williams, ND",2017-06-26
Alamo,48.54651,-103.471843,2157,84.83,54.158,0.0,19.0,511.0,,"Williams, ND",2017-06-27
Alamo,48.54651,-103.471843,2157,78.35,43.356,0.0,14.0,525.0,,"Williams, ND",2017-06-28
Alamo,48.54651,-103.471843,2157,77.738,43.945,0.0,14.0,539.0,,"Williams, ND",2017-06-29
Alamo,48.54651,-103.471843,2157,75.704,36.909,0.0,13.0,552.0,,"Williams, ND",2017-06-30
Alamo,48.54651,-103.471843,2157,77.072,51.602,0.02,14.0,566.0,,"Williams, ND",2017-07-01
Alamo,48.54651,-103.471843,2157,78.35,48.794,0.0,14.0,580.0,,"Williams, ND",2017-07-02
Alamo,48.54651,-103.471843,2157,92.912,52.718,0.0,19.0,599.0,,"Williams, ND",2017-07-03
Alamo,48.54651,-103.471843,2157,87.818,57.578,0.0,22.0,621.0,,"Williams, ND",2017-07-04
Alamo,48.54651,-103.471843,2157,95.216,55.778,0.0,21.0,642.0,,"Williams, ND",2017-07-05
Alamo,48.54651,-103.471843,2157,84.74,55.958,0.0,20.0,662.0,,"Williams, ND",2017-07-06
Alamo,48.54651,-103.471843,2157,85.946,50.162,0.0,18.0,680.0,,"Williams, ND",2017-07-07
Alamo,48.54651,-103.471843,2157,95.144,54.158,0.0,20.0,700.0,,"Williams, ND",2017-07-08
Alamo,48.54651,-103.471843,2157,86.792,59.72,0.0,23.0,723.0,,"Williams, ND",2017-07-09
Alamo,48.54651,-103.471843,2157,95.072,55.526,0.03,21.0,744.0,,"Williams, ND",2017-07-10
Alamo,48.54651,-103.471843,2157,79.376,58.01,0.0,19.0,763.0,,"Williams, ND",2017-07-11
Alamo,48.54651,-103.471843,2157,75.434,51.44,0.0,13.0,776.0,,"Williams, ND",2017-07-12
Alamo,48.54651,-103.471843,2157,81.5,47.192,0.0,16.0,792.0,,"Williams, ND",2017-07-13
Alamo,48.54651,-103.471843,2157,95.9,58.172,0.0,22.0,814.0,,"Williams, ND",2017-07-14
Alamo,48.54651,-103.471843,2157,84.83,50.486,0.0,18.0,832.0,,"Williams, ND",2017-07-15
Alamo,48.54651,-103.471843,2157,97.88,60.89,0.0,23.0,855.0,,"Williams, ND",2017-07-16
Alamo,48.54651,-103.471843,2157,80.132,53.312,0.0,17.0,872.0,,"Williams, ND",2017-07-17
Alamo,48.54651,-103.471843,2157,82.958,47.69600000000001,0.0,16.0,888.0,,"Williams, ND",2017-07-18
Alamo,48.54651,-103.471843,2157,88.412,56.732,0.0,21.0,909.0,,"Williams, ND",2017-07-19
Alamo,48.54651,-103.471843,2157,91.49,58.01,0.02,22.0,931.0,,"Williams, ND",2017-07-20
Alamo,48.54651,-103.471843,2157,91.31,57.83,0.0,22.0,953.0,,"Williams, ND",2017-07-21
Alamo,48.54651,-103.471843,2157,80.564,49.40600000000001,0.0,15.0,968.0,,"Williams, ND",2017-07-22
Alamo,48.54651,-103.471843,2157,91.058,48.29,0.0,18.0,986.0,,"Williams, ND",2017-07-23
Alamo,48.54651,-103.471843,2157,89.69,56.894,0.0,21.0,1007.0,,"Williams, ND",2017-07-24
Alamo,48.54651,-103.471843,2157,83.21,54.842,0.0,19.0,1026.0,,"Williams, ND",2017-07-25
Alamo,48.54651,-103.471843,2157,86.54,50.918,0.0,18.0,1044.0,,"Williams, ND",2017-07-26
Alamo,48.54651,-103.471843,2157,77.14399999999998,59.882,0.06,19.0,1063.0,,"Williams, ND",2017-07-27
Alamo,48.54651,-103.471843,2157,91.382,55.526,0.0,21.0,1084.0,,"Williams, ND",2017-07-28
Alamo,48.54651,-103.471843,2157,90.788,58.262,0.0,22.0,1106.0,,"Williams, ND",2017-07-29
Alamo,48.54651,-103.471843,2157,95.666,55.274,0.0,21.0,1127.0,,"Williams, ND",2017-07-30
Alamo,48.54651,-103.471843,2157,90.806,60.062,0.0,23.0,1150.0,,"Williams, ND",2017-07-31
Alamo,48.54651,-103.471843,2157,81.248,48.812,0.0,16.0,1166.0,,"Williams, ND",2017-08-01
Alamo,48.54651,-103.471843,2157,65.138,45.826,0.47,8.0,1174.0,,"Williams, ND",2017-08-02
Alamo,48.54651,-103.471843,2157,74.93,41.07,0.0,12.0,1186.0,,"Williams, ND",2017-08-03
Alamo,48.54651,-103.471843,2157,78.854,50.072,0.0,14.0,1200.0,,"Williams, ND",2017-08-04
Alamo,48.54651,-103.471843,2157,60.224,55.364,0.44,8.0,1208.0,,"Williams, ND",2017-08-05
Alamo,48.54651,-103.471843,2157,76.73,51.854,0.0,14.0,1222.0,,"Williams, ND",2017-08-06
Alamo,48.54651,-103.471843,2157,79.10600000000002,47.012,0.0,15.0,1237.0,,"Williams, ND",2017-08-07
Alamo,48.54651,-103.471843,2157,83.21,50.072,0.0,17.0,1254.0,,"Williams, ND",2017-08-08
Alamo,48.54651,-103.471843,2157,68.27,48.272,0.06,9.0,1263.0,,"Williams, ND",2017-08-09
Alamo,48.54651,-103.471843,2157,76.046,43.021,0.0,13.0,1276.0,,"Williams, ND",2017-08-10
Alamo,48.54651,-103.471843,2157,80.99600000000002,50.162,0.0,16.0,1292.0,,"Williams, ND",2017-08-11
Alamo,48.54651,-103.471843,2157,76.64,52.466,0.0,15.0,1307.0,,"Williams, ND",2017-08-12
Alamo,48.54651,-103.471843,2157,78.602,46.168,0.0,14.0,1321.0,,"Williams, ND",2017-08-13
Alamo,48.54651,-103.471843,2157,80.564,47.354,0.06,15.0,1336.0,,"Williams, ND",2017-08-14
Alamo,48.54651,-103.471843,2157,77.072,54.428,0.03,16.0,1352.0,,"Williams, ND",2017-08-15
Alamo,48.54651,-103.471843,2157,84.30799999999998,47.354,0.0,17.0,1369.0,,"Williams, ND",2017-08-16
Alamo,48.54651,-103.471843,2157,84.236,54.842,0.0,20.0,1389.0,,"Williams, ND",2017-08-17
Alamo,48.54651,-103.471843,2157,83.89399999999998,49.478,0.0,17.0,1406.0,,"Williams, ND",2017-08-18
Alamo,48.54651,-103.471843,2157,84.398,51.17,0.0,18.0,1424.0,,"Williams, ND",2017-08-19
Alamo,48.54651,-103.471843,2157,77.918,38.82,0.0,14.0,1438.0,,"Williams, ND",2017-08-20
Alamo,48.54651,-103.471843,2157,73.472,46.337,0.0,12.0,1450.0,,"Williams, ND",2017-08-21
Alamo,48.54651,-103.471843,2157,79.538,39.328,0.0,15.0,1465.0,,"Williams, ND",2017-08-22
Alamo,48.54651,-103.471843,2157,89.58200000000002,52.79,0.0,19.0,1484.0,,"Williams, ND",2017-08-23
Alamo,48.54651,-103.471843,2157,88.39399999999998,50.666,0.0,18.0,1502.0,,"Williams, ND",2017-08-24
Alamo,48.54651,-103.471843,2157,71.78,56.894,0.14,14.0,1516.0,,"Williams, ND",2017-08-25
Alamo,48.54651,-103.471843,2157,81.158,52.466,0.0,17.0,1533.0,,"Williams, ND",2017-08-26
Alamo,48.54651,-103.471843,2157,88.14200000000002,51.692,0.0,19.0,1552.0,,"Williams, ND",2017-08-27
Alamo,48.54651,-103.471843,2157,91.796,48.542,0.0,18.0,1570.0,,"Williams, ND",2017-08-28
Alamo,48.54651,-103.471843,2157,91.886,52.466,0.0,19.0,1589.0,,"Williams, ND",2017-08-29
Alamo,48.54651,-103.471843,2157,83.552,57.758,0.0,21.0,1610.0,,"Williams, ND",2017-08-30
Alamo,48.54651,-103.471843,2157,90.536,60.13399999999999,0.03,23.0,1633.0,,"Williams, ND",2017-08-31
Alamo,48.54651,-103.471843,2157,80.132,52.124,0.0,16.0,1649.0,,"Williams, ND",2017-09-01
Alamo,48.54651,-103.471843,2157,85.946,45.484,0.0,18.0,1667.0,,"Williams, ND",2017-09-02
Alamo,48.54651,-103.471843,2157,84.398,52.124,0.0,18.0,1685.0,,"Williams, ND",2017-09-03
Alamo,48.54651,-103.471843,2157,69.89,40.633,0.01,10.0,1695.0,,"Williams, ND",2017-09-04
Alamo,48.54651,-103.471843,2157,70.16,33.836,0.0,10.0,1705.0,,"Williams, ND",2017-09-05
Alamo,48.54651,-103.471843,2157,80.042,38.766,0.0,15.0,1720.0,,"Williams, ND",2017-09-06
Alamo,48.54651,-103.471843,2157,85.244,42.433,0.0,18.0,1738.0,,"Williams, ND",2017-09-07
Alamo,48.54651,-103.471843,2157,81.68,45.655,0.0,16.0,1754.0,,"Williams, ND",2017-09-08
Alamo,48.54651,-103.471843,2157,93.758,55.45399999999999,0.0,21.0,1775.0,,"Williams, ND",2017-09-09
Alamo,48.54651,-103.471843,2157,87.044,51.782,0.0,19.0,1794.0,,"Williams, ND",2017-09-10
Alamo,48.54651,-103.471843,2157,86.61200000000002,44.128,0.0,18.0,1812.0,,"Williams, ND",2017-09-11
Alamo,48.54651,-103.471843,2157,83.64200000000002,48.038,0.0,17.0,1829.0,,"Williams, ND",2017-09-12
Alamo,48.54651,-103.471843,2157,74.498,42.17,0.0,12.0,1841.0,,"Williams, ND",2017-09-13
Alamo,48.54651,-103.471843,2157,54.24800000000001,48.398,0.11,2.0,1843.0,,"Williams, ND",2017-09-14
Alamo,48.54651,-103.471843,2157,49.298,40.345,1.021,0.0,1843.0,,"Williams, ND",2017-09-15
Alamo,48.54651,-103.471843,2157,46.337,36.714,0.1,0.0,1843.0,,"Williams, ND",2017-09-16
Alamo,48.54651,-103.471843,2157,63.24800000000001,32.043,0.01,7.0,1850.0,,"Williams, ND",2017-09-17
Alamo,48.54651,-103.471843,2157,75.02,37.4,0.0,13.0,1863.0,,"Williams, ND",2017-09-18
Alamo,48.54651,-103.471843,2157,63.06800000000001,45.995,0.03,7.0,1870.0,,"Williams, ND",2017-09-19
Alamo,48.54651,-103.471843,2157,66.308,39.49,0.0,8.0,1878.0,,"Williams, ND",2017-09-20
Alamo,48.54651,-103.471843,2157,62.042,39.447,0.0,6.0,1884.0,,"Williams, ND",2017-09-21
Alamo,48.54651,-103.471843,2157,48.956,41.643,0.0,0.0,1884.0,,"Williams, ND",2017-09-22
Alamo,48.54651,-103.471843,2157,52.034,41.43899999999999,0.09,1.0,1885.0,,"Williams, ND",2017-09-23
Alamo,48.54651,-103.471843,2157,48.02,41.522,0.15,0.0,1885.0,,"Williams, ND",2017-09-24
Alamo,48.54651,-103.471843,2157,51.008,42.411,0.06,1.0,1886.0,,"Williams, ND",2017-09-25
Alamo,48.54651,-103.471843,2157,57.218,43.48,0.02,4.0,1890.0,,"Williams, ND",2017-09-26
Alamo,48.54651,-103.471843,2157,70.502,40.899,0.0,10.0,1900.0,,"Williams, ND",2017-09-27
Alamo,48.54651,-103.471843,2157,69.476,43.00899999999999,0.0,10.0,1910.0,,"Williams, ND",2017-09-28
Alamo,48.54651,-103.471843,2157,69.38600000000001,39.661,0.0,10.0,1920.0,,"Williams, ND",2017-09-29
Alamo,48.54651,-103.471843,2157,72.71600000000002,47.33600000000001,0.0,11.0,1931.0,,"Williams, ND",2017-09-30
Dagmar,48.555903,-104.346503,2112,66.146,38.925,0.0,,,,"Sheridan, MT",2017-05-15
Dagmar,48.555903,-104.346503,2112,69.44,34.142,0.0,10.0,10.0,,"Sheridan, MT",2017-05-16
Dagmar,48.555903,-104.346503,2112,59.414,38.217,0.0,5.0,15.0,,"Sheridan, MT",2017-05-17
Dagmar,48.555903,-104.346503,2112,59.504,28.785,0.0,5.0,20.0,,"Sheridan, MT",2017-05-18
Dagmar,48.555903,-104.346503,2112,62.96,28.038,0.0,6.0,26.0,,"Sheridan, MT",2017-05-19
Dagmar,48.555903,-104.346503,2112,68.16199999999999,35.935,0.0,9.0,35.0,,"Sheridan, MT",2017-05-20
Dagmar,48.555903,-104.346503,2112,72.014,35.508,0.0,11.0,46.0,,"Sheridan, MT",2017-05-21
Dagmar,48.555903,-104.346503,2112,68.684,42.66,0.0,9.0,55.0,,"Sheridan, MT",2017-05-22
Dagmar,48.555903,-104.346503,2112,74.138,35.85,0.0,12.0,67.0,,"Sheridan, MT",2017-05-23
Dagmar,48.555903,-104.346503,2112,81.392,45.379,0.19,16.0,83.0,,"Sheridan, MT",2017-05-24
Dagmar,48.555903,-104.346503,2112,63.518,36.876,0.0,7.0,90.0,,"Sheridan, MT",2017-05-25
Dagmar,48.555903,-104.346503,2112,69.02600000000001,43.002,0.0,10.0,100.0,,"Sheridan, MT",2017-05-26
Dagmar,48.555903,-104.346503,2112,75.668,38.39,0.0,13.0,113.0,,"Sheridan, MT",2017-05-27
Dagmar,48.555903,-104.346503,2112,71.06,37.881,0.0,11.0,124.0,,"Sheridan, MT",2017-05-28
Dagmar,48.555903,-104.346503,2112,67.82,38.986,0.0,9.0,133.0,,"Sheridan, MT",2017-05-29
Dagmar,48.555903,-104.346503,2112,68.072,37.279,0.0,9.0,142.0,,"Sheridan, MT",2017-05-30
Dagmar,48.555903,-104.346503,2112,79.682,38.755,0.0,15.0,157.0,,"Sheridan, MT",2017-05-31
Dagmar,48.555903,-104.346503,2112,92.84,51.31399999999999,0.0,19.0,176.0,,"Sheridan, MT",2017-06-01
Dagmar,48.555903,-104.346503,2112,82.94,54.554,0.0,19.0,195.0,,"Sheridan, MT",2017-06-02
Dagmar,48.555903,-104.346503,2112,84.12799999999999,48.506,0.0,17.0,212.0,,"Sheridan, MT",2017-06-03
